Yazar,Ay,Sene,Baslik,Cumle
Tarık Eryigit,5,2024,Hiçbir şey ülkesi olma yolunda ilerliyoruz,"Bir zamanlar tarım ülkesiydik. Kendi kendimize yeterken artık samanı bile yurt dışında ithal eder hale geldik.
Sonra turizm ülkesi olmaya karar verdik. Müthiş koyları, göller, yaylaları binayla doldurarak doğal güzelliklerimizi mahvetme yoluna gittik. 
Sporda ise 'Biz voleybol ülkesiyiz' sloganı ile başladığımız yolculukta dünyanın zirvesine çıktık. Şampiyonlar kazandık. Büyük gurur yaşadık. A Milli Kadın Voleybol Takımı'nın zaferlerini göğsümüz kabararak takip ettik. Ancak onu da el birliğiyle yok etmeye karar verdik.
Uçakla seyahat eden insanlar bile acil çıkışlarda oturmak için can atarken, dünya 1 numarası milli voleybolcularımızı 13 saat daracık koltuklarda oturttuk. Melissa Vargas 1.94, Hande Baladın 1.90, Zehra Güneş 1.97, Elif Şahin 1.90, Ebrar Karakurt 1.96, Beyza Arıcı 1.93 boyunda... 1.80'in altında sadece üç sporcu var bu kadroda...
Ortalama boydaki insanların bile seyahat ederken güçlük yaşadığı uçak yolculuğunda sporcularımızı rahat ettiremedik. 'Filenin Sultanları' adını koyduğumuz Milli voleybolcularımızı isyan edecek noktaya getirdik. 
Bir şeye değer verdiğini göstermek, slogan atarak, lakap takarak gösterilmez. Bir şeye değer verdiğini göstermek bu gibi küçük ayrıntılarda belli olur.  
Voleybolcularımız tepki gösterince de Türk Hava Yolları (THY) topu Türkiye Futbol Federasyonu'na (TVF) attı. Bu turnuvanın ABD'de oynanacağı aylar öncesinden belliyken, böyle bir programsızlık nasıl olabiliyor akıl almıyor.
Bunun sorumlusu THY midir, TVF midir bilemem ama, bir daha tekrarlanmaması için gereken önlemler alınmalıdır. 
Yoksa 'Hiçbir şey ülkesi Türkiye' olma yolunda ilerleyeceğiz. 
 "
Tarık Eryigit,5,2024,Galatasaray ve Fenerbahçe önce aynaya bakmalı,"Süper Lig'de şampiyonluk yarışı veren iki takım Galatasaray ve Fenerbahçe, RAMS Park'ta karşı karşıya geldi.
Rakiplerinin oyunu yavaşlatmasından en çok şikayet eden, topun oyunda kalma süresinden sürekli rahatsız olduklarını belirten iki takımın maçında seyirciler doğal olarak yüksek tempo, bol pozisyon ve göze hoş gelen bir futbol bekledi.
Kapalı gişe tribünler önünde, milyonların ekranlara kilitlendiği karşılaşma, hiç de beklendiği gibi geçmedi. Hakemin de yardımıyla sürekli duran, gerginliklerin damga vurduğu, tek gol dışında sadece iki önemli pozisyonun yaşandığı derbi, Süper Lig'de 37. haftada topun en az oyunda kaldığı maç olmayı başardı.
Toplam 102 dakika 48 saniye oynanan karşılaşmada top oyunda sadece 45 dakika kaldı. Yani tribünlerdeki ve ekran başındaki izleyiciler, maçın yarısından fazlasını göremedi. Üstelik bu iki takımın da sezon başından bu yana en çok şikayet ettiği konuydu. Toplam 28 faulün de yapıldığı karşılaşma, izleyenler için zaman kaybından öteye geçemedi. 
Maç sonrası yaşananlar ise keyifsiz gecenin tuzu biberi oldu. 
Bu nedenle düşük bütçelerle kendileri ile yarışmaya çalışan takımların yaptıklarından çok, Türkiye'nin en pahalı iki kadrosu olarak öne çıkan Galatasaray ve Fenerbahçe'nin önce aynaya bakmaları gerekiyor. "
Tarık Eryigit,5,2024,Milli sporcu yılan ısırığından yoğun bakıma kaldırılırsa...,"İlk olarak 1976'da çekilen Rocky filminin ilki, yoksul ve eğitimsiz bir İtalyan boksörün hayallerine kavuşarak ünlü bir boksör olmasını konu alır. ABD'li bir işçinin kendi imkanlarıyla dünya şampiyonluğuna kadar uzanan öyküsünü anlatır.
Rocky 4'te ise Rocky'nin Rus boksör Ivan Drago ile maçını anlatır. En yakın arkadaşını öldüren Ivan Drago ile karşı karşıya gelmeyi kabul eden emekli Rocky Balboa, Rusya'da yapılacak boks maçına, ABD'deki imkanların aksine medeniyetten uzakta, tamamen doğal koşullarla hazırlanır.
Karda koşar, odun keser, taş kaldırır... Tamamen profesyonel dışı şartlarda hazırlandığı maçı da kazanmayı başarır Rocky... 
Tıpkı Türkiye'de amatör sporcuların çoğunun branşlarına hazırlandıkları gibi... Ancak gerçek hayatla film arasında bir fark vardır. Rocky'nin karşısına ne bir ayı çıkar, ne de kendisini bir yılan ısırır. Çünkü senaryo gereği Ivan Drago ile karşılaşmak zorundadır ve maç saatine kadar başına bir iş gelmez.
Ancak Türkiye'de durum biraz farklı... Amatör sporcular, tesisi yetersizliğinden zor şartlarda çalışmak zorunda kalıyorlar ve başlarına bir şey gelmeden çalışmalarını bitirmeleri şansa kalıyor. 
Ne yazık ki Rabia Topuz bu kadar şanslı değildi. Malatya'nın Akçadağ ilçesine bağlı Kotan Gölü mevkisine giderek kırsal alanda koşu gerçekleştiren Rabia Topuz, yılan ısırması sonucu yoğun bakıma kaldırıldı. Madalyalı milli boksör tıpkı Rusların kasten Rocky Balboa'ya sağladığı, aslında bir sporcunun maruz kalmaması gereken olumsuz koşullarda çalışıyordu. (Pek çok amatör sporcunun yapmak zorunda kaldığı gibi...)
Türkiye Boks Federasyonu ve sporcunun kulübü, geçmiş olsun mesajı yayınladı. Peki federasyon ve kulüplerin görevleri arasında sporculara antrenman yapmasını sağlayacak koşulları sağlamak yok mu? Milli sporcuya 'Geçmiş olsun' demek bu işte sorumluluğu olmayanlara düşmez mi? Bir milli sporcunun yılan ısırığında yoğun bakıma kaldırılması kabul edilebilecek bir şey değildir. 
Amatör sporcular büyük ölçüde kendi şartlarıyla başarıya ulaşıyorlar. Hatta bazı şampiyonalara kendi imkanları ile gitmek zorunda kalıyorlar. Sonra da tüm ülke olarak, sanki çaba harcamışız gibi, başarıları sahipleniyoruz.
Artık sorumluların amatör spor tesislerine de ağırlık vermesi ve sporcuları kaderine terk etmemesi gerekiyor. Bu sürdürebilir bir proje olmaktan oldukça uzak... Aksi takdirde oldukça başarılı olduğumuz amatör sporlarda geçici zaferler kazanmaktan öteye gidemeyeceğiz."
Tarık Eryigit,6,2024,Türkiye zorlu sınava nasıl çıkacak?,"Türkiye, EURO 2024 F Grubu son maçında Çekya'yı yenerek Son 16 Turu'na kaldı. Turnuvanın en genç iki takımının mücadelesi istediğimiz sonuçla sona erdi ve Türkiye, gruptan 2. olarak çıktı.
Evet şimdi kutlama zamanı ama bir sonraki maç için fazla zamanımız da yok. Şimdi rakip Avusturya... Avusturya maçında artık ilk üç maçta yaptığımız diziliş hatalarını yapma lüksümüz yok. Çünkü bu maçın artık telafisi yok. 
Çekya'nın 20. dakikada 10 kişi kalması, Milli Takım'ın avantajı gibi görünse de, Vincenzo Montella'nın Barış Alper Yılmaz'dan forvet yaratma inadı nedeniyle beklenen etkiyi yaratamadık. Rakibe tehlikeli pozisyonlar verdik. Net fırsat yaratmakta zorlandı. 
Barış Alper Yılmaz'ın sürekli sağ kanada kayarak, ne kadar etkili olduğunu bir kez daha gösterdiği Çekya maçı sonrası Montella umarım Avusturya maçında bu inadından vazgeçer. Cenk Tosun'u kondisyon sıkıntısı nedeniyle düşünmüyorsa bile Montella'nın sahte forvet olarak Yusuf Yazıcı'yı kullanması çözüm olabilir.
Ancak stoperler arasında kaybolan, sağ kanada her kaydığında hızı ve fizik gücüyle rakip savunmalara zor anlar yaşatan Barış Alper Yılmaz, artık en iyi olduğu bölgede oynatılmalı. Çekya maçındaki ilk golde de bunu gösterdi. 
İkinci yarının başında oyuna bir forvet sokmasını beklediğimiz Montella, tercihini orta sahanın ortasında değişiklik yaparak kullandı. Çekya beraberliği yakaladı. Eksik olmasına rağmen baskı da kurdu. Cenk Tosun, oyuna girdikten attığı golle hazır olduğunu da gösterdi. 
Hakan Çalhanoğlu'nu İsmail Yüksek ve Salih Özcan ikilisiyle rahatlatarak doğruyu yapan Montella, Cenk Tosun'u ancak 75. dakikada hatırladı. Avusturya maçında Hakan Çalhanoğlu'nun cezalı olması nedeniyle Montella umarım, Barış Alper Yılmaz'ı sağda, Arda Güler'i de kaptanın yerine forvet arkasında oynatmayı akıl edebilir. "
Tarık Eryigit,6,2024,Montella'nın inadı,"Türkiye A Milli Erkek Futbol Takımı, EURO 2024 F Grubu ikinci maçında Portekiz'e 3-0 yenildi. Milli Takım Teknik Direktörü Vincenzo Montella'nın Samet Akaydin ve ideal 11'siz sistem inadı, farklı mağlubiyeti getiren en önemli etkenlerdi. 
Oynadığı tüm takımlarda sakarlığı ile tanınan Samet Akaydin, Portekiz maçında da benzer bir görüntü sergiledi. Kendi kalesine attığı gol için her futbolcunun başına gelebilir denebilir ama bu seviyedeki bir futbolcunun kalecisine bakmadan geri pas vermesi kabul edilebilir değil. Samet Akaydin, sadece kendi kalesine attığı golde değil, maç boyunca rakipleri karşısında etkisiz kalan görüntüsü ile de sınıfta kaldı. 
Bir de ""Milli Takım'ın ideal 11'i olmaz"" diyen Vincenzo Montella'nın, santraforsuz oyun anlayışı da Portekiz maçında tutmadı. Barış Alper Yılmaz'ın kanatta daha etkili olduğu Gürcistan maçında net bir şekilde görünmesine rağmen Montella, 24 yaşındaki futbolcuyu yine ileri uçta oynatmakta ısrar etti. 
Gürcistan maçında en çok aksayan yanımız savunma olmasına rağmen Montella, o maçın en iyilerinden Mert Müldür'ü kesmeyi tercih etti. Uyumsuz bir ikili olan Samet Akaydin ve Abdülkerim Bardakçı'yı Portekiz maçında da değiştirmedi. Gürcistan karşısında birçok pozisyon veren, orta sahayı da ekleyerek, savunmayı değiştirme gereği duymadı.
Kaan Ayhan, Hakan Çalhanoğlu ve Orkun Kökçü'den oluşan orta saha üçlüsü, bu maçta beklentilerin çok altında kaldı. Kaan Ayhan oynarken, Hakan Çalhanoğlu'nun stoperlerin arasına kadar girerek oyun kurmaya çalışması, hücumdaki etkinliğimizi düşürdü. Oysa Gürcistan maçında Hakan Çalhanoğlu'nu daha önde kullanmış ve rakibe büyük baskı kurmayı başarmıştık.
Bir de Montella'nın Arda Güler ve İsmail Yüksek tercihleri var. Arda Güler'i yorgun olduğu, hatta sakatlık riski taşıdığı için oynatmadığını söyleyen Montella, maçın sonunda genç yıldızı oyuna sürdü. Madem dinlenecekti, neden oyuna girdi. Sakatlık riski olan takımın en iyi futbolcularından belki de en iyisini sahaya sürmek, ilk 11'de oynatmak kadar riskli değil mi? Maç 3-0 olmuşken, Portekiz tempoyu düşürüp, savunmasını sertleştirmişken Arda Güler'i oyuna dahil etmek, sakatlık riskini göze almak değil midir? 
İsmail Yüksek de kendi ağzından hazır olduğunu, ancak Montella'nın kararına saygı duyduğunu söyledi. İsmail Yüksek'in orta sahada başladığı bir karşılaşmada Portekiz'e karşı daha dirençli olabilirdik. Belli ki Gürcistan maçı Montella'nın gözünü boyamış ve ne yazık ki Portekiz dersine çok iyi çalışılmamış. 
Montella'nın Milli Takım'da çözmesi gereken birçok sıkıntı olduğu Portekiz maçında net bir şekilde gözler önüne serildi. Ancak maç sonrası ""Fena bir maç oynamadık"" diyen Montella, bu değerlendirmesinde ciddiyse, futbolculara moral olsun diye söylemediyse, sıkıntı daha da büyük demektir. "
Tarık Eryigit,6,2024,EURO 2024'e harika başladık ama...,"Türkiye A Milli Erkek Futbol Takımı, 2024 Avrupa Şampiyonası'na (EURO 2024) 3-1'lik Gürcistan galibiyeti ile harika bir başlangıç yaptı. 
Maçın başında büyük baskı kurduğumuz rakibimiz karşısında aradığımız golü de bulduk. Bizi rahatlatacak ikinci golü de bulduk ancak ofsayta takıldık. Gürcistan'ın soyunma odasına beraberlikle girmesini sağlayan gol ise büyük organizasyonlarda yenilmemesi gereken bir gol olarak kayda geçti.
İkinci yarıya da baskılı başladık ancak net pozisyon bulmakta zorlandık. Arda Güler'in muhteşem vuruşu ile kırılan katı Gürcistan savunası karşısında öne geçtikten sonra geriye fazla yaslanmamız, eksi bir yön olarak hanemize yazıldı. 
Orta sahada Kaan Ayhan'ın oynaması ile rahatlayan Hakan Çalhanoğlu, hücuma daha çok destek verdi. Orkun Kökçü de basit oyunuyla hücumdaki hızımızı arttırdı. Arda Güler, Kenan Yıldız ve Barış Alper Yılmaz'dan oluşan ileri üçlümüz, rakibe zor anlar yaşattı. Ancak bitiricilik konusunda eksiğimiz bir kez daha ortaya çıktı. Farkı bir türlü ikiye çıkaramadık.
Maçın son bölümünde gördüğümüz kabus, rakibin iki topunun direkten dönmesi, Kerem Aktürkoğlu'nun boş kaleye gönderdiği topla büyük bir sevince dönüştü.
Alınan bu galibiyet elbette çok önemli... Türkiye ilk defa bir Avrupa Şampiyonası'na galibiyetle başladı. Son Avrupa Şampiyonası'nda İtalya maçından sonra yaşadığımız büyük çöküş dikkate alındığında, Milli Takım gelecek maçlar için özgüven de kazanmış oldu.
Ancak savunmada hala beklenen seviyede değiliz. Hücum ile savunma arasında bıraktığımız alanları Portekiz ve Çekya, Gürcistan'dan daha iyi değerlendirebilir. Gürcistan, final paslarındaki hatalar nedeniyle etkili olamadı ama bu sıkıntının çözülmesi şart...
Ayrıca savunmada kalabalık olduğumuz anlarda rakibe verdiğimiz fırsatlar da dikkat çekti. Samet Akaydin, çok önemli bir pozisyonda golü engelledi ama hem pozisyon almada hem de hamle yapmada yaşadığı sıkıntı, hızlı forvetler karşısında sorun yaratabilir. 
Arda Güler'e de değinmeden geçemeyeceğim. Muhteşem tekniği, harika oyun aklı, pas ve şut yeteneği onu durdurulamaz bir futbolcu yapıyor. Türkiye'nin hücum hattındaki en önemli ismi... Attığı golle gözümüzün pasını sildi, Milli Takım'ın değişmezi olması gerektiğini bir kez daha kanıtladı. Henüz 19 yaşında olmasına rağmen, 39 yaşındaki bir futbolcunun olgunluğunda oynuyor.
Savunmadaki sorunları çözdüğümüz takdirde, yetenekli hücum hattına sahip futbolcularımız ile turnuvada ileri turları hedefleyebiliriz. Aksi takdirde gruptan çıkmak en büyük başarımız olarak kalabilir. "
Tarık Eryigit,6,2024,"Montella, bir sorun var","Türkiye A Milli Futbol Takımı, EURO 2024 öncesi son hazırlık maçını Polonya ile oynadı. Şampiyona öncesi oynanan dört hazırlık maçında biri penaltıdan iki gol atabilen ve 9 gol yiyen Türkiye'nin en büyük probleminin gol yollarında olduğu ortaya çıktı.
Vincenzo Montella'nın tercih ettiği net santraforsuz sistem, hazırlık maçlarında gol yollarında sıkıntı yaşamamıza neden oldu. Sürekli hareket halindeki üç hücum oyuncusu, bitiricilikleri ile ön plana çıkan isimler değil... Bu nedenle Türkiye, pozisyon bulsa da gol atmakta zorlanıyor.
Adana Demirspor'da benzer bir sistemi benimseyen ve başarılı olan Montella'nın, Milli Takım'da çözmesi gereken en büyük sorun bu gibi görünüyor. Ceza sahası içinde çoğalamayan bir takım görüntüsünde Türkiye... Bu sistemde orta saha oyuncularının savuma arkalarına daha fazla koşu yapmaları gerekiyor.
Polonya maçında Hakan Çalhanoğlu, Salih Özcan ve Orkun Kökçü'nün ceza sahasına uzak oynamaları, beklerin hücuma yeterli desteği verememeleri sistemi tıkayan handikaplar olarak göze çarpıyor. Ferdi Kadıoğlu'nun dönüşüyle biraz daha işlevsellik kazanması beklenen santraforsuz sistemde yine de orta sahanın ortasındaki oyuncuların savunma arkasına koşu yapmaları şart... 
Eğer Montella bu soruna bir çare bulmazsa, Türkiye için EURO 2024 erken sona erebilir. 
Belki tek defansif orta sahalı, diğer iki orta sahanın hücuma biraz da destek vermeleri ile sıkıntı çözülebilir. Milli Takım'ın vazgeçilmezlerinden olduğunu Polonya maçında gösteren Arda Güler'in de ilk 11'e monte edilmesiyle gol yollarında daha etkili bir Türkiye izleyebiliriz. Barış Alper Yılmaz ve Kenan Yıldız da ileri üçlüde mutlaka yer almaları gerektiğini gösterdiler.
Vincenzo Montella'nın Samet Akaydin inadından da bir an önce vazgeçmesi gerekiyor. Hemen her maçta sonuca etki edecek hatalar yapan Samet, Polonya maçında da geçer not alamadı. Ozan Kabak ve Çağlar Söyüncü'nün sakatlıkları elbette talihsizlik ama Samet Akaydin yerine sanki Cenk Özkaçar'ın kadroda kalması daha doğru olacaktı gibi..."
Tarık Eryigit,6,2024,Fenerbahçe'nin Mourinho ile sınavı,"Fenerbahçe, dünyanın sayılı teknik direktörlerinden Jose Mourinho'yu takımın başına getirdi. Fenerbahçe'nin 10 yıldır süren şampiyonluk hasretini dindirmek için atılan bu adım, taraftarın ve futbolcuların Jose Mourinho yönetiminde kendilerini hazırlaması gereken bazı gerçeklerleri de beraberinde getirdi. 
Portekizli çalıştırıcı, tıpkı Beşiktaş'taki dönemi kısa süren vatandaşı Fernando Santos gibi savunma futbolunu seven, saha içinde katı ve disiplinli bir takım isteyen, futbolculara fazla özgürlük tanımayan, her futbolcunun savunmaya yardım etmesini isteyen bir oyun anlayışını benimsiyor. 
Yani Fenerbahçe taraftarları, Jorge Jesus ve İsmail Kartal yönetimindeki bol gollü maçları unutup, kısır futbola, az gol pozisyonlu ve düşük skorlu maçlara kendilerini hazırlamalı...
Jose Mourinho'nun çalıştırdığı takımlarda gol ortalaması, Real Madrid ve Tottenham'ın başındaki ilk dönemleri hariç, 2.00'nin üzerine çıkmadı. Özellikle çalıştırdığı takımlardaki ikinci dönemlerinde gol ortalaması daha da düşük… Fenerbahçe'nin kanat oyuncuları, serbest ve yaratıcı oyunu unutup, sürekli savunmaya yardım edecekleri bir oyun anlayışı ile karşı karşıya kalacaklar.
Mourinho'nun çalıştırdığı takımlarda yakaladığı gol ortalamaları:
Roma (1 Temmuz 2021 - 16 Ocak 24): 1.56 / 1.07
Tottenham Hotspur (20 Kasım 2019 - 19 Nisan 2021): 2.01 / 1.28
Manchester United (1 Temmuz 2016 - 18 Aralık 2018): 1.74 / 0.90    
Chelsea (1 Tem 2013 - 17 Ara 2015): 1.86 / 0.96
Real Madrid (1 Tem 2010 - 30 Haz 2013): 2.67 / 0.96
Inter (1 Tem 2008 - 30 Haz 2010): 1.77 / 0.92
Chelsea (1 Tem 2004 - 20 Eyl 2007): 1.81 / 0.70
Porto (23 Oca 2002 - 30 Haz 2004): 2.00 / 0.76
Leiria (1 Tem 2001 - 22 Oca 2002): 1.70 / 1.00
Benfica (20 Eyl 2000 - 5 Ara 2000): 1.60 / 0.90
Şampiyonlar Ligi'ni iki kez kazanan Jose Mourinho, bunu 'Devler Ligi'nin doğal favorisi Real Madrid ve inanılmaz yüksek bütçeyle kurulan Chelsea ile yaşayamadı. İki takımda da hücum oyuncuları ile sıkıntılar yaşadı. Porto ve Inter gibi, o dönem Şampiyonlar Ligi'ni kazanması beklenmeyen iki takımla mutlu sona ulaştı.
Jose Mourinho, görev aldığı takımların başında liglerde ise başarılı bir performans sergiliyor. Ancak şampiyonluğa taşıdığı Porto, Inter, Chelsea gibi takımlarda gol ortalamasının 2.00'yi geçmemesi, tecrübeli teknik direktörün başarıya giden yolun hücumdan değil savunmadan geçtiğini düşündüğünü kanıtlar nitelikte...
Yani Türkiye Ligi'nde favori çıkacağı maçlarda, özellikle de deplasmanlarda kapalı savunmalar karşısında akan oyunda pozisyon bulmakta sıkıntı çekecek, duran toplarda etkili olmaya çalışacak ve hücumdan çok savunma planlarının ağırlıklı olacağı bir Fenerbahçe izleyebiliriz.
Jose Mourinho, çalıştırdığı takımların tek lideri olmayı, yeni fikirlere ve önerilere açık olmayan, eleştirilmeyi hiç sevmeyen bir karaktere sahip...
Basın toplantılarını terk etmesi, gazetecilere azarlaması, savunma ağırlıklı futboluna ayak uyduramayan yıldız futbolcuları sert bir dille eleştirmesi ile de tanınıyor. Fenerbahçe'nin başında ağır bir şampiyonluk baskısı ile çalışacak olan 61 yaşındaki teknik direktörden sezon boyunca ani patlamalar görebiliriz. 
Premier Lig'de pek çok kez basın mensupları ile yaşadığı sıkıntılar nedeniyle ceza alan Portekizli çalıştırıcının sorun yaşadığı yıldızlar ve onlar hakkında söylediği sözlerden bazıları şöyle:
Andriy Shevchenko
""Hiç iyi bir lider değil. Benim evimde emirleri ben veririm, fakat Andriy Shevchenko eşi sesini yükselttiğinde kuyruğunu bacaklarının arasına alıyor.""
Eden Hazard
""Eden Hazard takım oyuncusu değil... Arkasında oynayan bek oyuncusuna dikkat etmiyor ve ona yardımcı olmak için hayatını ortaya koyacak şekilde mücadele etmiyor.""
Ricardo Carvalho
""Carvalho bazı şeyleri anlamıyor ya da anlamakta güçlük çekiyor. Bence, kendisine bir IQ testi yaptırması lazım...""
Iker Casillas
""Iker Casillas bir köstebek ve soyunma odasında yaşananları basına sızdırıyor.""
Kevin De Bruyne
""De Bruyne gibi her gün kapınıza gelen ve ayrılmak için adeta ağlayan bir oyuncunuz varsa bir karar vermek zorunda kalırsınız. Chelsea onu göndermekle en doğru olanı yaptı. Wolfsburg’a gitmeyip Chelsea’de kalsaydı bu seviyelere gelemezdi. Mücadele etmeye hazır değildi. Mızmız bir çocuktu ve çok kötü çalışıyordu.""
Paul Pogba
""Takım arkadaşlarına ve taraftarlara saygı duymuyor. Futbol oynamıyor. Paul Pogba bir virüs gibi ve bu virüsü herkese bulaştırıyor."""
Tarık Eryigit,7,2024,Bunu da başardık,"Sporun kalbi Olimpiyat Oyunları, Paris'te başladı. Türkiye ilk defa bir takım sporunda olimpiyatlara favori olarak gitti.
Bu takım tabi ki herkesin tahmin ettiği gibi Türkiye A Milli Kadın Voleybol Takımı'ndan başkası değil. Ancak ülke, bu takımı bile tartışılır hale getirmeyi başardı.
Geçmişte de özel hayatları, maç sonrası göndermeleri, tarifeli yolculuk nedeniyle sık sık tartışılan Filenin Sultanları, bu kez de kadroya çağrılan ya da çağrılmayan sporcular üzerinden tartışma konusu oldu.
Değerlerimizi kaybetmeyi çok iyi biliyoruz. Son dönemde sporda yarattığımız en önemli takım değeri Filenin Sultanları'nı da bitirmek için elimizde geleni yapıyoruz. 
Tarihimizde ilk defa takım sporlarında favori olarak gitmemizi sağlayan Filenin Sultanları'nın tam destekle arkalarında olmamız gerekirken, faydasız tartışmaların odağı yapıyoruz. 
Uzun bir çaba ve emeğin ürünü olan, uzun yıllar kadın voleyboluna damga vurması beklenen Filenin Sultanları'nın bu tartışmalara dayanabilmesi ve hâlâ voleybolun zirvesindeki takımlar arasında yer alabilmesi, takımın büyük özverisi sayesinde gerçekleşiyor. 
Hiçbir konuda birleşemediğimiz gibi, en önemli takım değerimizde de birleşemiyoruz.
Dünyanın en önemli takımları arasında yer almamızın keyfini sürmemiz gerekirken, yıpratma yolunu seçiyoruz.
Umarım bu tartışmalar Filenin Sultanları'nı Paris 2024 Olimpiyat Oyunları'nda, geçmişteki tartışmalarda olduğu gibi, olumsuz etkilemez ve Milliler kürsüdeki yerini almayı başarır. "
Tarık Eryigit,7,2024,Bir dönem sona erdi,"Türkiye Futbol Federasyonu'nda (TFF) Olağan Seçimli Genel Kurul'da hiç tahmin edilmeyen bir sonuç ortaya çıktı. 
Trabzonspor'un eski başkanlarından İbrahim Hacıosmanoğlu, iki yıldır tek başına seçime giren mevcut başkan Mehmet Büyükekşi'den beş oy fazla alarak TFF'nin yeni başkanı oldu. Mehmet Büyükekşi ise başarılarından çok, özellikle son senesinde Türk futbolunda yaşanan skandallarla hatırlanmak üzere görevi devretti.
Peki neler oldu Mehmet Büyükekşi'nin son bir yıllık görev süresince?
- Türkiye'nin gözbebeği bir hakem saha ortasında bir kulüp başkanı tarafından dövüldü. Mehmet Büyükekşi liglerin süresiz ertelendiğini duyurdu. Ancak daha sonra süresiz zamanın iki hafta sürmediği anlaşıldı. Ligler yeniden başladı.
- Mehmet Büyükekşi'nin, tüm eleştirilere rağmen Süper Kupa finalinin Suudi Arabistan'da oynanmasına karar vermesi krize neden oldu. Suudi Arabistan, takımların sahaya Atatürk'ün sözlerinin yer aldığı pankartla çıkmasına izin vermemesi sonrası Fenerbahçe ve Galatasaray, sahaya çıkmama kararı aldı.
- Süper Lig'de bir takım başkanı, futbolcular diz çöküp oynamak için yalvarmasına rağmen takımı sahadan çekti. Hakem hatalarını sebep gösteren başkan, daha sonra ""Yine olsa yine yaparım"" diyerek Mehmet Büyükekşi'ye resmen meydan okudu.
- Fenerbahçe futbolcuları, Trabzonspor ile deplasmanda oynanan karşılaşmanın ardından bordo-mavili taraftarların saldırısına uğradı.
- Süper Kupa finalinin Şanlıurfa'da 7 Nisan'da oynanmasına karar verilmesi Fenerbahçe'nin tepkisini çekti. Fenerbahçe Kulübü, Avrupa kupalarında Olympiakos ile oynayacağı karşılaşmalar nedeniyle finalin başka bir tarihe ertelenmesini istedi. Mehmet Büyükekşi yönetimi, bu talebi reddetti. Fenerbahçe bunun üzerine finale U19 takımıyla çıktı, maçın ilk dakikasının ardından sahadan çekildi. 
Mehmet Büyükekşi, bu olayların sonrasında, hakem saldırısı sonrası yaptığı ""Artık yeter"" haykırışı dışında, hiçbir bir açıklamada bulunmadı. Yaşananların sorumluluğunu üzerine almaktan kaçındı. Normal şartlarda olaylardan herhangi birinin yaşanması durumunda istifa etmesi beklenen TFF Başkanı, sessizliğe büründü. EURO 2024'e kadar sesi soluğu duyulmayan Mehmet Büyükekşi, sadece Milli Takım'ın kazandığı maçlardan sonra ortaya çıktı.
Ve Türkiye'deki futbol paydaşları, sezon boyunca ağır eleştirilerde bulundukları Mehmet Büyükekşi yönetimine ""Artık yeter"" dedi. Skandallarla anılacak bir dönem sona erdi. "
Tarık Eryigit,7,2024,Gözyaşlarıyla veda,"Türkiye, EURO 2024'e ilk yarısını önde tamamladığı maçta Hollanda'ya yenilerek çeyrek finalde veda etti. 
Milli Takım Kaptanı Hakan Çalhanoğlu, maç sonrası gözyaşlarına hakim olamadı. Basın toplantısında güçlükle tuttuğu gözyaşlarının bu kez akmasına izin verdi. Maç sonrası ise ""Üzüntülüyüz ama gururluyuz"" diyerek aslında bu genç takımın başarılı olduğunun altını çizdi. 
Söylediklerinde haklıydı da... Şampiyonanın en genç ikinci takımı olarak çeyrek final oynamak önemli bir tecrübe oldu Milli Takım için... Futbolcuların, ileride daha büyük başarılar kazanacak yılları var önlerinde... Tabi ki doğru bir planlamayla... 
Bu turnuva, hala bir oyun sistemimizin olmadığı ve hızlı ataklar dışında hücum planımızda eksikler olduğunu da ortaya çıkardı... Bunların üzerinde durup, her futbolcuyu da kendi mevkilerinde oynatmayı başarabilirse, Milli Takım'ın ileride başarılı sonuçlar alabileceğini de gösterdi. 
Vincenzo Montella, bu sistemin mucidi Pep Guardiola'nın bile vazgeçtiği sanrtaforsuz oyun anlayışını Milli Takım'a yerleştirmeye çalışıyor. Ancak bu sistemin işlemesi için orta sahadan ceza sahasına ekstra futbolcu sokmak ve kanat forvetlerin bitiriciliğinin yüksek olması şart... Türkiye ise her ikisini de bu turnuvada pek gerçekleştiremedi.
Gürcistan maçının son dakikasında direkten dönen top, Çekya maçında rakibin erken kırmızı kart görmesine rağmen girdiği pozisyonlar, Avusturya maçında Mert Günok'un son dakikadaki kurtarışı... Bu karşılaşmalarda şans Milli Takım'ın yanındaydı. Turnuvadaki en iyi maçını oynayan Türkiye, bu kez şans faktörünü rakibi Hollanda'ya kaptırdı. 
Şimdi sıra eksikleri görüp, bu yönleri geliştirerek Hakan Çalhanoğlu'nun gözyaşlarının Milli Takım'ın geleceğine can suyu olmasını sağlamaya geldi. "
