Yazar,Ay,Sene,Baslik,Cumle
Umit Genc,5,2024,"Kaybedene kara zindan, kazanana gül bahçesi!","Önce iki takıma, taraftarlarına, camialara ve hocalara teşekkür edelim. Kaybedenin kazananı alkışladığı, kazananın kaybedeni kucakladığı arzu edilen bu finali, olması gerektiği gibi oynayan Beşiktaş ve Trabzonspor'un tüm fertlerine sonsuz teşekkürler. 
Demek ki bazı şeyler gerçekten istenince olabiliyor. 'Saygı' Türk futbolu için çok zor bir kelime değil.
Atatürk Olimpiyat Stadı'nda iki tarafın da avuçlarından kayan ve sonunda daha çok isteyenin elde ettiği bir kupa gecesi yaşadık. Trabzonspor açısından çok dramatik bitti. Şuna çok eminim; bir çok Trabzonsporlu 2-1 kaybetmeyi tercih ederdi. 2-2'yi bulduktan sonra uzatmada yenen o 'pis' gol çok daha fazla can yakıcı olmuştur. 
Statta atmosferi yaşadım. 2-2'yi bulunca tribüne gelen o parıltı ve coşku 3-2'de katmerli kâbusa dönüştü. Sonuçta bu statta kupa kaybetmeye alışık olmayan bir kitle çok büyük bir hayal kırıklığı ile ayrıldı. 
Öteki tarafta ise 90+4 golüne kadar bitmeyen bir istek gördük. Beşiktaş inanılmaz arzuluydu. Gerçek anlamda kayıp bir sezonun finalinde tüm varlığıyla asıldılar bu kupaya. Fizikten öte mental direnci hiç kırılmadı. 
Sezon boyunca gördüğümüz o kırılgan Beşiktaş geriye düştüğü halde hiçbir bölümde kopmadı. Trabzonspor'da tek tek bakıldığında oyuncu bazlı vasatlık sanki final maçını beklemiş gibiydi. Visca, Meunier, Berat, Umut Güneş, Fountas hatta zaman zaman Uğurcan...İnanılmaz siliklerdi. Canını dişine takan bir Onuachu vardı sanki.

 
2.01’lik boyuyla kendi yarı sahasından alev almaya başlayan ve topu 80 metre Beşiktaş ceza sahası içine kadar sürüp bir de aşırtma vuruşla golü atan Onuachu ateşi daha ilk anda Trabzon tribünlerine vermişti. Ayak uyduran olmadı ona.
Beşiktaş golü yedikten sonra daha agresif oynamaya başladı. Merkezi kapatan ve geriye yaslanıp bekleyen Trabzonspor'a kenar hücumlarıyla yüklendi ve iyi fırsatlar da buldu. Uğurcan 45'e kadar çok net 2 kurtarışla ilk yarıyı tuttu aslında ama Beşiktaş 'geliyorum' diyordu zaten. Ghezzal'ın penaltı golü içeriye girerken Beşiktaş için maçı yeniden başlattı. 
Rüzgarı arkasına alan Beşiktaş set hücumunu aynı şekilde devam ettirdi. Abdullah Avcı'nın tercih ettiği orta saha kurgusu anlamsız şekilde rakibi dipte karşılamaya devam edince derin koşular atan Salih Uçan doğru zamanda doğru yerde golle buluştu.  
70'e kadar iki tane kırılma anı var. Beşiktaş'ın direkte patlayan topu maçı bitirebilirdi. Trabzonspor'un direkten dönen topu ise daha erken bir reaksiyon bulup maçı çevirme fırsatı yaratabilirdi. Sonra 89'da fırsat Trabzon'un kapısını bir daha çaldı. Pepe golü ile 2-2'ye gelmesi bana göre şans. Abdullah Hoca normal olarak işi uzatmaya götürmek için içeriye çok fazla hücumcu atmış oldu o dakika ve gafil avlandı.
Mutlaka içeride bu kadar fazla hücumcu varken uzatma bölümü için kafasında bir plan vardı ama Al Musrati ışıkları kapattı. Zihinsel olarak sahada olan bir takım 2-2'yi de bulmuşken o topu bir şekilde uzaklaştırırdı ama başaramadı Trabzon. Mental güç tükenişini orada gördük. Asist oldu resmen. Musrati de müthiş vurdu topa ve kupayı söküp aldı. Beşiktaş 6 hoca değiştirdiği sezonu kupayla kapatıp Avrupa'da play-off'u da cebe koydu. Daha iyi bir son olamazdı.
Trabzonspor ise Abdullah Avcı ile çok başka bir hikaye yazma fırsatını itti. Bu finali alabilse tarihi bir konumda olacaktı. İki taraf için de yıkıcı. Avcı'ya olan güven de kırılma yaşadı artık. Gelecek sezonun planları da yönetim işbirliği ile hoca üzerinden yapılmıştı ama kaçan bu balık yeni bir kriz doğurur. Homurtu başlar içeride. Camiayı az çok tanıyoruz. Şehrin bu dramatik kayıpla tölerans seviyesi çok düştü.
Günün sonunda bu final kaybedene kara zindan, kazanana gül bahçesinin yolunu gösterecek."
Umit Genc,5,2024,Finalden beklenti: Önce saygı!,"Tüm Türkiye'nin kilitlendiği Süper Lig'in şampiyonluk kavgasının gölgesinde yarın akşam Türkiye Kupası Finali oynanacak. Tarihin gördüğü en büyük krizlere sahne olan bu sezonun olaysız geçmeye aday tek finalinde Beşiktaş ve Trabzonspor karşı karşıya gelecek. 

Futbol kamuoyunun bu maçtaki en büyük beklentisi önce iyi futbol, adil rekabet ve en önemlisi saygı olacak. Kazananın kaybedene, kaybedenin kazanana olan saygısı Türk futbolunda tamamen unutuldu. Bu yüzden bu final tekrar bu saygıyı hatırlatmak için iyi fırsat. Umarım saygının kupanın önüne geçtiği bir final izleriz. 
Hem Beşiktaş hem de Trabzonspor final öncesi ortak paydada buluşarak önemli dostluk mesajları verdi. Atatürk Olimpiyat Stadı kararını alırken Trabzonspor taraftarının bu stattaki hakimiyeti de gözetildi. Bordo mavililerin burada güzel hatıraları var. 5 finalde 5 kupa gördüler. 
Beşiktaş daha önce bu statta kupa kaldırmadı. Siyah beyazlılar kazanırsa bu anlamda da bir ilki yaşamış olacak. İki ekip arasındaki son final 1989-90 yılında İzmir'de oynandı. Beşiktaş 2-0'lık skorla kupayı müzesine götürdü. 
Trabzonspor 34 yıl sonra rövanşı alabilirse Türkiye Kupası sayısında Beşiktaş'ı yakalamış olacak. Galatasaray ve Fenerbahçe'nin inanılmaz fark yarattığı bu sezonu kupa ile tamamlamak gelecek sezonun şekillenmesi açısından da değerli.
Trabzonspor'un form olarak daha iyi durumda olduğunu söylemek yanlış olmaz. Üst üste maçlar kazanarak finale gelen Abdullah Avcı'nın takımı konsantrasyonu daha yüksek taraf olarak gözüküyor. Beşiktaş'ın ise en büyük motivasyonu; işkence gibi geçen sezonda Avrupa için en rahat formülün kupa olması. 
Abdullah Avcı, Trabzonspor'da tüm yerel kupaları kazanan ikinci hoca olarak merhum Ahmet Suat Özyazıcı'dan sonra tarihe geçme fırsatı yakaladı. Bordo mavililer kupa ile kapatırsa Avrupa hedefi de tutturmuş olarak sezondan tatmin olacaktır. 
Bu final ölüm kalım meselesine dönüştürülen lig şampiyonluğunun kaotik ortamından sıkılanlar için biraz nefes olur umarım. Hem Beşiktaş hem de Trabzonspor camialarına düşen görev finali bir şölene dönüştürerek, zirvedekilerin yarattığı bu kaos ortamının havasını değiştirmektir. 
 
 "
Umit Genc,5,2024,Kayıp sezonun ışığı final,"Futbolun bazı kırılma anları ve aktörleri çok acayip hikayeler yazıyor. Belki de bu oyunu tam da bu yüzden çok seviyoruz... 
Şubat ayında Ankara'daki son 16 Turu maçında Eren Elmalı'nın Gençlerbirliği'ne 90+6'da attığı kafa golü olmasa Trabzonspor muhtemelen gelecek sezon Avcı ile devam edemezdi. Uzatmaya götüren o gol hem Trabzonspor'a hem de Abdullah Avcı'ya bir şey verdi. 
O gol kayıp sezonun ucunda bir ışık yaktı; Türkiye Kupası. Dün Karagümrük karşısında kilidi kıran ortanın sahibi Thomas Meunier orada da asisti yapan isimdi. Trabzonspor'un önünde şu an 2 kupa duruyorsa baş aktörü tartışmasız Meunier'dir. Finale giden yolda lider oydu. 
Türkiye Kupası'nı kazanmak ilk adım ve gelecek yılın müjdecisi olabilir çünkü yeni sezona Süper Kupa ile başlamak yaratacağı hava açısından çok daha önemli. Trabzonspor bunu daha önce yaşadı. Avrupa bileti transferi, 2 kupalı senaryo film başlangıcını etkiler. 
Dolayısıyla Abdullah Avcı baştaki o iki düğmeyi kaybetmeden ilikleyip devamını doğru dizmeyi çok istiyor. Oyuncu grubu açısından da emek verilen bir sezonun sonunda kupa kaldırmak her ne olursa olsun tatminkardır. 
Galatasaray ve Fenerbahçe'nin uçurum yarattığı bu dönemde 2 kupadan birini yine Trabzonspor'un kapması bile ne kadar havalı olur düşünün. Gelelim finale götüren Karagümrük maçına... 
İlk yarıda aşırı bir karamsarlık vardı. Kuyruğuna gelip çıkamayacak bir havası vardı bordo mavili tarafın. İlk 15 dakika savunma tandemi 1. bölgede çok geride kaldı. Berat, Umut, Bardhi orta sahası daha ileride pozisyon alınca Karagümrük hızlı hücum fırsatları yakalayıp Trabzonspor'u geriye koşmak zorunda bıraktı. 
Sağlam pozisyonlar da buldu ama kırılmayı yapamadı Karagümrük. Onuachu'nun tam zamanında gelen golü kırılmayı Karagümrük tarafına yaşattı. Sonrası zaten aktı, direnci daha yüksek olan taraf süpürdü. 
Finalde Beşiktaş'ın en büyük handikapı takım için motivasyonu yaratacak liderinin olmaması. Hem teknik alanda hem de saha içerisinde. En büyük avantajı ise taraftarı olacaktır. Ortada bir kupa varsa isteyeceklerdir. Trabzonspor'un da Türkiye Kupası final geleneklerini bildiğimize göre tribün coşkusunu tahmin etmek zor olmayacak. 
İyi bir final maçı bizi bekliyor. Federasyonun şehir konusunda yapacağı tercih iki camianın da beklentilerini karşılar umarım. 
 
 
 
 "
Umit Genc,6,2024,Tarihin gölgesi bize yeter,"Her zaman söylediğimiz yerden giriş yapmak doğru olacak; bizim çok iyi bir jenerasyonumuz var. İçi boş bir söylem değil bu. Bu turnuvanın gruptan çıkan en genç takımı olmak bana gurur veriyor. Bunu artık bağırarak söylemek yanlış değil. Müthiş iş başardık. Bu genç takım bize bazı hayaller kurduruyordu ve onun ilk adımını çok şükür attık.
Portekiz maçından sonra eski kötü rüyalarımıza epeyce daldık ama tünelin sonundaki o güzel ışık bizi gruptan çıkardı. Çekya bizim rakibimiz değildi. Bizim rakibimiz psikolojiydi. 
Çünkü Çeklerin hücum kapasitesi bizim yarımız bile değil. Duran top ve yüksek toplarda ise bizden 2 gömlek üstte bir takım. Zaten ilk 2 maçını da bu organizasyon dahilinde oynadılar. Turnuvanın boy ortalaması en yüksek takımı olunca kenar ortalarınız da en büyük silahınız oluyor. Eksik kalsalar bile o silahla vurdular bizi.   
Bölgeler arası bağlantımız fena değildi maç başı ama Çekya'nın kırmızı kartı bizi psikolojik olarak epey rahatlattı. Zaten o dakikaya kadar topa sahip olmak için oynuyorduk ama rakip de iyi direniyordu. 
Kırmızıdan sonra Çekler iyice geriye yaslanınca takım boyumuz kısaldı ve pozisyonumuzu daha öne taşıma şansı yakaladık. Çekler çok akıllıca davranarak bizim de eksik kalmamız için fırsat kollamaya başladı ki; Kenan Yıldız üzerinden 2 pozisyonda ucuz yırttık. İlk yarı sonunda yıpranan taraf onlardı.
Tek sıkıntı rakip ceza alanı içinde topu buluşturacak oyuncu olmayışıydı. 4-6-0 rakip 10 kişi kalınca bize biraz körelme yaşattı. Oyun zaten net santrafor olarak Cenk'i çağırıyordu bana göre ama Çalhanoğlu golü gelince bir rahatlama yaşadık. Kaptan sonunda 'buradayım' dedi.
Barış Alper çok iyi bir kenar oyuncusu. Kusursuz bir gelişim. Zaten oralarda olunca maçı alıp taşıyor ama 1-0'ın konforunu yaşamak için önümüzde çok fazla süre vardı. Nitekim Çekya golü bulunca 10 dakika geçmeden Cenk'e sarıldık. Daha önce girmesi gerektiğini düşünenlerdenim. Forvetsiz oynamak çoğu zaman çok yoruyor bizi. 
Seviye gerçekten çok yüksek. Fiziken zaten zor bir rakibe karşı kazanmak için Cenk'ten daha tehditkar biri gelmiyordu aklıma. 
1 puan yetiyordu eyvallah ama kazanma duygusu çok başka. Cenk'in golünden sonra sahadaki o bütünleşme gelecek maça da tesir eder emin olun. 
Bizim bu yola devam etmeye ülke olarak çok büyük ihtiyacımız var. Milli duygulara yıllardır hasretiz. Gruptan çıkmak bizi kesmez. Avusturya zor ama en zor değil. Rüzgarı arkamıza almışken '2008 ruhu' sözde kalmasın. 
Türkiye bu büyük turnuvaların ezber bozanıdır. Biz o günleri yaşayan nesiliz. Biliriz. 16 sene sonra aynı yola girdik. Bize bu yolda tarihin gölgesi yeter. "
Umit Genc,6,2024,Türk önde Türk ileri!,"Türk Milli Takımı yıllar sonra çok çok büyük potansiyeli olan bir jenerasyon yakaladı. EURO 2024 bizim bu jenerasyonumuz için bir prestij meselesiydi çünkü mutlaka bir fark yaratmalıydık. Tarihimizde ilk defa bu kadar genç bir takımla çıktık grubumuzun ilk maçına. Ve şükürler olsun ki turnuvanın ilk haftası tamamlanırken herkes bizi konuşuyor! Avrupa'ya futbol zevkini sorgulattık. 
İnanılmaz bir maç oynadık Gürcistan ile. Senaryosu yazılsa bu kadar aksiyon uydurulamazdı. Tablosu çizilecek, dövmesi yaptırılacak 2 muhteşem gol, VAR iptali, direkten dönen şutumuz, onların direkten dönen son dakika pozisyonu, Samet'in çizgiden çıkardığı top, boş kaleye kaçırdıkları 2 ölümcül an ve muhteşem final.
Tam bir Türkiye Avrupa Şampiyonası klasiği. Heyecandan ölüyorduk!
İlk 30 dakikanın büyük bölümünde hızlıydık. Hücum aksiyonlarımız, beklerimiz dahil çok iyi çalıştı. Ayaklarımız iyiydi. Topu iyi kullandık. 3. bölgede sürekli yeni üçgenler kurup teknik kapasitemizin avantajını kullandık. Bu oyun tarzı ıslak zemine rağmen kusursuza yakın işledi. 
Gürcistan'ın planı ise olabildiğince kapalı bir savunma dizilişiyle boşluk vermeden oynayıp geçiş hücumları kovalamak üzerineydi. Topa sahip oldukları bölümlerde kaliteli geçiş oyunu izlettiler. Teknik kapasiteleri bize göre daha düşük olduğu için birebirlerde sert oynadılar. 
En büyük kusurumuz geriye koşarken dağılmamız ve savunma pozisyonunu kaybedişimizdi. Zaten golü de pozisyon hatasından yedik. Kenan Yıldız'ın golü iptal olmasa Gürcistan daha erken kopabilirdi ama beraberlik golü onlara direnç kazandırdı. Bizim ise kırılgan tarafımızı ortaya çıkardı. 
Klasik Montella takımı görüntüsü verdik aslında; çok pozisyon bulan, aklı sürekli golde olan ama çok da pozisyon veren bir takım. Takım savunması çalışmamız lazım. Ama önce aile olmamız gerekiyordu. Onu başardık bence. Samet Akaydın'dan yeni bir Merih çıkardık mesela. Ben dahil herkesi ters köşe yaptı. Yeri sallayan bir duruş! 
Arda'nın 65'te attığı gol normal değil. Öylesine atılmış bir şut hiç değil. Bu kadar özgüvenli, vurulacak en kusursuz yeri hedef alıp bu stilde bir şut atmak büyük topçu işi. Arda'nın bir imza golü var artık. Bizim için çok büyük bir marka oldu Arda. Her yönüyle gözü ileride olan bir Türk markası.
Onun golü hem maçı getirdi hem de milli bağlarımızı yeniden yeşertti. Ülke olarak 19 yaşında bir pırlantanın etrafında birleştik. Teşekkürler sana çocuk. 
Maçtan sonra yaptığı paylaşım inanılmaz hoşuma gitti. 10. yıl marşındaki 'Türk'e durmak yaraşmaz'ı alıntıladı. Ben de devamını getirip bu yazının sonunu 'Türk önde, Türk ileri' olarak bitirmek istedim.
Önde ve ileride olacağız. EURO 2024'te Türk takımının farkını göstermek için böyle oynamaya devam!
 "
Umit Genc,6,2024,EURO 2024 stoperi kim olmalı?,"Montella'nın EURO 2024 öncesi oynadığı son hazırlık maçlarında kırmızı alarm yakan stoper bölgesine uyguladığı tampon yine kesin sonuç vermedi. Ozan Kabak'ın sakatlığı sonrası Almanya'ya davet edilen Ahmetcan Kaplan'ı 'şimdilik' kenarda tutan hoca Polonya önünde Samet Akaydın'a şans verdi.
Akaydın Yunanistan'daki son ayında maç oynamadan doğruca Milli Takım kampına geldi. Dolayısıyla maç temposu eksiği var. Kademe bilgisi, pozisyon alma becerisi, konsantrasyonu oldukça düşük bir profil. Akaydın EURO 2024 için hazır olmadığını net şekilde gösterdi. Turnuva içerisinde ihtiyaç olacağı kesin. Olası yeni bir sakatlık durumunda zaten sıkıntılı olan bölge için son çare kalabilir ancak daha iyi alternatifleri varken turnuvaya onunla başlamak ciddi tepkilere neden olur.
Montella'nın 4'lü savunma kurgusu oluşturacağı artık neredeyse kesin. Sağ bek güvenimiz Kaan Ayhan bence. Ferdi'nin soldaki yeri tartışmasız. Biz Bardakçı'nın partnerini arıyoruz. Arabistan'a gittiğinden beri Merih'i de kaybettik. İnanılmaz geriye gitti. Türk Milli Takımı'nın karakterini, inatçılığını, mücadelesini simgeleyen bir isimdi Merih. Öyle anlarda, öyle ortaya çıkışları vardı ki; yeri sallıyordu sanki. Kendini bulmasına turnuva zamanı yetmeyecek gibi.
Bu yüzden çare başka. Çare yeni bir fırsat yaratmakta... Sıra Ahmetcan Kaplan'da. Neden Ahmetcan? Çünkü risk almaya değer bir pırlanta. Ajax gibi bir akademinin peşini bırakmadığı, gider gitmez çok büyük ve uzun soluklu bir sakatlık yaşamasına rağmen dönüp takımının as stoperi olacak kadar potansiyelini koruyan bir isim. Henüz 21 yaşında. Arda'larla, Kenan'larla Semih'lerle, yani çağın yeni yüzleriyle beraber oynamayı hak ediyor. 
Ajax ile çok kritik Avrupa maçlarına çıktı. Çok değerli performanslara imza attı. Topla çıkabilen, savunma dengesi güven veren Ahmetcan, eğer oynayabilecek durumda ise (Polonya maçında hafif sakatlığı nedeniyle kadroya alınmadı) herkes kadar şansı var. 
Montella EURO 2024 özelinde turnuvanın en genç takımlarından biri olmakla gurur duyduğunu söylüyordu. O zaman bu takımın en genç stoperini de oynatmak ve sorumluluğunu almak çok zor değil. 
 
 
 
 "
Umit Genc,6,2024,Ekilmeye hazır bahçe,"Avrupa Şampiyonası'ndaki ilk maçımıza aşağı yukarı 10 gün kaldı. Grubun kağıt üzerindeki en zayıf ekibi olarak görülen Gürcistan karşısına bolca handikap ve soru işaretleri ile çıkmamız çok muhtemel.
Turnuva öncesi bir karamsarlık yaratmanın hevesinde değiliz ancak bazı gerçeklerle de beklentiler ışığında yüzleşmek gerek. 
Turnuvaya bu kadar kısa bir süre kalmışken en büyük eksiğimiz ideal 11 konusunda yaşanan çok bilinmeyenli denklemler. Sadece Montella değil, bütün ülke an itibariyle bir ideal 11 arayışında. Üstelik bu arayış tamamen kağıt üzerinde dönen isimlerle, tahminler üzerinden yürütülüyor. Gerçek bir fikre sahip değiliz. Hangi bölgede, hangi ismin, hangi performansı vereceği, takım dinamiklerinin işleyip işlemeyeceği çok büyük bir muamma.
Vincenzo Montella 'hazırlık dönemi' dediğimiz bu evrede maç temposu kazanacak turnuva kadrosuna henüz sahip olamadı. İtalya sınavında sahaya çıkan 11'in tamamı bile değişebilir Gürcistan karşısında. Bu ihtimal var çünkü hiçbir bölgede 'kesin' diyebileceğimiz bir isim yok. 
Rakiplerimiz ideale yakın kadrolarla çıkıyor hazırlık maçlarına. Oyun şablonu belli ancak performansa dayalı 2-3 değişiklikle turnuva idealini yakalamaya çalışacaklar. Ancak bizde durum çok çok farklı. Arda Güler'i, İsmail Yüksek'i, İrfan Can Kahveci'yi, Salih Özcan'ı, Semih Kılıçsoy'u, takım kaptanı Çalhanoğlu'nu, Ferdi'yi hala birlikte oynatamadık. Stoper tandemimiz belli değil. Dizilişte beyin fırtınaları devam ediyor. 
3'lü savunma görmek isteyenlerin sayısı oldukça fazla. Mevcut kadro yapısında denenmesi de çok muhtemel ancak oyun tekrarı gerektiren bir şablon ve biz henüz 'AS' kadromuzun birlikte nasıl oynayacağını bilmiyoruz. Son İtalya maçı oldukça zevksiz, heyecansız geçti. Turnuvaya Mehter Marşı ile hazırlanmıyorsak eğer bunu Polonya maçında göstermemiz lazım. 
Devşirme santrfor ile hücumda oldukça etkisiz kalıyoruz. Bu turnuvada belki de en büyük şansızlığımız bana göre Enes Ünal'dan faydalanamayacak oluşumuz. Bölgenin gerçek anlamdaki tek alternatifi olarak gözüken Semih Kılıçsoy'un neler yapabileceğini Polonya maçında mutlaka görmeliyiz. Kenan Yıldız, Arda Güler, Semih ve Barış Alper en az 45 dakika yan yana oynamalı. Bu ekibin üretkenliğini görmemiz ve ideal hücum varyasyonunu oluşturmamız şart. 
Teknik kapasitesi çok yüksek bir milli takıma sahibiz. Bu bir gerçek. İsim isim baktığımızda A Milli Takım'ın daha önce modern futbol anlayışı içerisinde bu kadar kreatif bir kadrosu olmamıştı. Yapılacak iş ekilmeye hazır bahçe. Montella eğer şartları doğru okuyan bir çiftçi olabilirse tüm handikaplara ve hazırlıksızlığa rağmen o bahçeyi yeşertebilir. 
 "
Umit Genc,7,2024,Kazasız deplasman işi,"İlk yarı Trabzonspor açısından oldukça şans dolu geçti. Oyunu çalışmayan taraf olarak çok fazla pozisyon veren ama şansın yardımıyla geriye düşmeyen bir Trabzonspor izledik. İlk yarım saatte Uğurcan'ın üzerine doğru gelen 3 topta rakip biraz daha becerikli olsa en az 2 gol bulabilirlerdi.
12 takımlı Slovakya ligini 6. sırada bitiren bir takıma karşı bir çuval pozisyon verdi Trabzonspor. Bu normal değil. Uğurcan'ın sezon açılışındaki motivasyonu biraz düşük olsa Trabzonspor maçı zor kazanırdı. 
Hocanın henüz tamamlanamayan kadrosundaki eksikler genç rakip karşısında çok sıkıntı çıkarsa da galibiyeti getiren tecrübe oldu diyebiliriz. İkinci 45'te topla ilişkisi daha iyi olan oyuncu grubu birlikte oynamaya alıştıkça bunu geliştirecektir.
Sezonu erken açmak Abdullah Avcı'nın tekrar prensibi için bence iyi oldu. Yaz mevsiminde çok daha kötü, hatta berbat sonuçlar görmeye alışkınız. Dolayısıyla her şeye rağmen rövanş için 2 farklı avantaj almak önemlidir ancak abartılmamalıdır da. 
Santrforsuz oyunun sancılarını da biraz çekti Trabzonspor. Atanın iyi olduğu sezonlarda tutanın da varlığını hissettirmesi seni alıp zirveye çıkarıyor. Bu yüzden Uğurcan'ın kendi standardına dönüşü santraforun da gelmesiyle değerli olacaktır. 
Yeni transferlerin gelişi kadro yelpazesini büyüttü, kulübeyi zenginleştirdi, rekabeti devreye soktu. Alternatifi bol bir kadro planlaması düşünen teknik ekibin eli an itibariyle güçlü ama yetmez. 
Oyun yönü ve yükü hala Visca üzerinden akıyor ancak Nwakaeme'nin gelişi ile birlikte kantar biraz o tarafa doğru da eğilecektir. Savunmaya Savic gibi üst düzey bir ismin transfer edilmesi de hedeflerin büyüklüğünü gösteriyor bize. Orada da iyi bir tandem yakalandığında savunma işini de toparlayacaktır Trabzonspor. 
Cihan Çanak gibi bence sürpriz olmayan ama attığı harika golle bir anda ekibin bir parçası olacağını hissettiren genç bir isim kazandı takım. Rüyasında bir kaç kez atmıştır bu golü çocukken. Oyuna hız katan bir alternatif yaratacak bence.
Sonuç olarak ilk maç itibariyle bordo mavililer bir kaza yaşamadan deplasman işini halletti. Tur Trabzon'da kolay olur. Abdullah Avcı'nın Avrupa'da yarışır bir takım yaratması lig içinde de sürükleyicilik sağlar. Geçen sezonun kaçan Türkiye Kupası ilk adımın biraz daha geriden atılmasına neden oldu ama daha ileri sıçramak için bir kaç adım geriye gitmek iyidir. "
Umit Genc,7,2024,Türk futbolunda yeni devrim: Hacıosmanoğlu,"İcraatlarıyla TFF’ye son yılların en büyük antipatisini kazandıran Mehmet Büyükekşi sonunda koltuğu bıraktı. Çoktan istifa etmesi gerektiği federasyon başkanlığını türlü bahanelerle seçime kadar sürükleyen, kazanacağından çok emin olan Büyükekşi’nin başını ummadık taş yardı. 
Kamuoyunun büyük bir kesiminin ihtimal vermediği İbrahim Hacıosmanoğlu kongrede şapkadan tavşanı çıkarıp Büyükekşi yönetiminin ipini çeken isim oldu. Aslında mevcut başkanı istemeyenler Servet Yardımcı’nın etrafında birleşmişti. Yardımcı’nın girdiği seçimde Büyükekşi’nin kazanma ihtimali zaten yoktu.
Bu yüzden en çok onunla uğraştılar belki ama Hacıosmanoğlu’nu unuttular. Herkesi terse yatırdı. Bana göre bir devrim yaptı. Çünkü Trabzonsporlu olmasıyla bu kadar öne çıkan birinin TFF'ye başkan seçilmesi tarihte yok. Peki nasıl kazandı?
Trabzon kanadının kongredeki esas ağırlığı delege sayısındaki artışla beraber tamamıyla Hacıosmanoğlu’nu destekliyordu. Ama bu sayı Büyükekşi’yi devirmek için yetmeyecekti elbette. En büyük hamleyi bence Mecnun Otyakmaz başkanı yanına çekerek yaptı. İkisinin profili aslında birbirine çok yakın çünkü çok eski arkadaşlar. Hacıosmanoğlu destek için Mecnun başkana gittiğinde ‘biz sana bu seçimi kazandırırız’ çıkışıyla karşılandı. 
Trabzonspor’un ilk günden beri ortaya koyduğu iradenin arkasından Anadolu takımlarının büyük bir bölümü de geldi. Sözü geçen isimlerden biri olan Murat Sancak’ın desteği de Hacıosmanoğlu ile beraberdi. Geriye bir tek 3 büyüklerden alınabilecek maksimum oy kalmıştı ama kimse kongre gününe kadar rengini belli etmedi.
Hacıosmanoğlu kürsüye çıktığında ikna edici bir konuşma yaptı ama asıl ses getiren Ali Koç’un sözleri oldu. Herkesten fazla etki yaptı. Büyükekşi’ye seçim kaybettiren Hacıosmanoğlu’na TFF başkanlığı getiren konuşma oydu. Beşiktaş cephesi yönünü çevirdi. Oyunu Hacıosmanoğlu’na kullandı.
Galatasaray tarafından da gelen bilgiler bu yönde ama net bir duruş göremediğimizi söylemek gerek. Sonuç olarak kafa kafaya götürdüğü yarışı 5 oy farkla da olsa Hacıosmanoğlu’nun alması Türk futbolu için büyük olaydır. Olmaz denilen oldu.
Büyükekşi spor bakanı, milletvekilleri, Beştepe desteği ile çıktığı seçimde adaylığını duyurduğu günden beri dürüstçe konuşan, oy için belli kesimlere şirinlik yapmayan, söylemlerini değiştirmeyen Hacıosmanoğlu’na mağlup oldu. Büyükekşi’yi bu mağlubiyetten EURO 2024’te özel uçaklarla peşinde gezdirdiği ‘şakşakçı’ tayfası da kurtaramadı. 
Şimdi Hacıosmanoğlu’nun TFF’deki bu enkazı kaldırması gerekiyor. Hakkaniyetli kurumlar yaratarak, en önemlisi geçmiş meselelere sünger çekerek Fenerbahçe de dahil herkesi etrafında birleştirmesini diliyorum. Bunu başarabilirse işte o zaman gerçek bir devrim yaratırız."
Umit Genc,7,2024,Üzüntüyü bırakıp sarılın,"Berlin'de ayakta alkışlanan Milli Takım için herkes anlık üzüntüsünü kenara bırakıp sarılsın birbirine. Ahlanacak vahlanacak bir turnuva olmadı. Tam tersine gurur duyulacak anlar yaşattı bize çocuklar. 
Camialar arası kavgaların uzağında, harika bir kenetlenme ile gerçekten olabilecek en maksimum heyecanı yaşadık. Turnuvaya katılan takımlar içerisinde adını duyuran, vitrine çıkan 3-4 tane net oyuncumuz oldu. Herkes onları konuşuyor.
Yaş ortalamasının üzerinde, sahici bir turnuva takımı gibi görünmek kolay iş değildi. Zaman zaman kapasitesinin nirvasını zorlayan, klasik tabirle milli formanın hakkını veren jenerasyon böyle olur. Hatırlanacaklar.
Son 8 takım arasına gelen sürpriz ülkenin Türkiye olması, gelecek turnuvalar için bizim en büyük umut ışığımızdır.
Hollanda bizi tecrübesi ile geçti. Çekindikleri rakiptik ama son bölümde, zaaflarımızın hortladığı anlarda onlar bizden daha sakindi. Avusturya maçında yanımızda olan şans bu kez karşı taraftaydı. Top bu turda Hollanda’yı sevdi. Mert Müldür’ün bileğine basılan pozisyonda kırmızı çıkmaması da ayrı skandal. Kırılma anları var.
Hoca üzerinden konuşmayı doğru bulmuyorum çünkü turnuvanın başında yanlış gibi görünen tercihlerine yapılan yorumların sonrasında herkesi pişman etmesi gerçeğini kabul etmek lazım. 
Montella’nın da ilk büyük turnuvasında tıpkı oyuncular gibi gelişimin bir parçası olduğunu düşünüyorum. Takım onu inanılmaz sahiplendiği için son 8 arasına kalabildik zaten. Görüntü buydu. 
Milli Takım olgusunu koruyup sürdürmekten başka çaremiz yok. Dünkü 11’den en az 3 isim daha Avrupa’nın üst düzey kulüplerine transfer olup bu seviyeler için tecrübe yükleyecek. Olaya kademe kademe bakarsak bu yılın çeyrek finali bir sonraki turnuvanın yarı final adayı yapar bizi."
